file_name,class,vertices,faces,min_bound,max_bound
D00940.obj,Bottle,5006,9986,[-1.07423997 -0.30310699 -0.398902  ],[0.73159099 0.475795   0.37250501]
D00959.obj,Bottle,4983,9829,[-0.80884302 -0.27519801 -0.198302  ],[0.69573998 0.10899    0.186067  ]
m482.obj,Bottle,5029,9564,[0.025 0.025 0.025],[0.28964299 0.97500002 0.29298699]
m483.obj,Bottle,5189,9920,[0.025 0.025 0.025],[0.26139101 0.97500002 0.26139101]
m484.obj,Bottle,5016,9901,[0.025 0.025 0.025],[0.28888199 0.97500002 0.28906   ]
m485.obj,Bottle,5050,9611,[0.025 0.025 0.025],[0.28964299 0.97500002 0.28964299]
m486.obj,Bottle,5094,9620,[0.025 0.025 0.025],[0.30149901 0.97500002 0.30263901]
m487.obj,Bottle,5045,9578,[0.025 0.025 0.025],[0.31340399 0.97500002 0.31340399]
m488.obj,Bottle,5000,9996,[0.025 0.025 0.025],[0.97500002 0.375332   0.37521401]
m489.obj,Bottle,5005,9866,[0.025 0.025 0.025],[0.34324399 0.97500002 0.32884499]
m490.obj,Bottle,5008,9865,[0.025 0.025 0.025],[0.363345   0.97500002 0.363345  ]
m491.obj,Bottle,5030,9784,[0.025 0.025 0.025],[0.549945   0.97500002 0.46502501]
m492.obj,Bottle,5000,9998,[0.025 0.025 0.025],[0.295008   0.29500499 0.97500002]
m382.obj,BuildingNonResidential,5056,9852,[0.025 0.025 0.025],[0.94481701 0.67064101 0.97500002]
m383.obj,BuildingNonResidential,5047,9835,[0.025 0.025 0.025],[0.63327998 0.97500002 0.588135  ]
m384.obj,BuildingNonResidential,5197,8572,[0.025 0.025 0.025],[0.97500002 0.289902   0.871086  ]
m385.obj,BuildingNonResidential,5103,9016,[0.025 0.025 0.025],[0.89899999 0.97500002 0.626562  ]
m386.obj,BuildingNonResidential,5010,9964,[0.025 0.025 0.025],[0.95079398 0.97500002 0.94074398]
m387.obj,BuildingNonResidential,5021,9746,[0.025 0.025 0.025],[0.97500002 0.42290601 0.92033398]
m389.obj,BuildingNonResidential,5163,9621,[0.025 0.025 0.025],[0.74158001 0.97500002 0.65020502]
m390.obj,BuildingNonResidential,5016,9383,[0.025    0.032235 0.025   ],[0.84681702 0.75233698 0.95221901]
m391.obj,BuildingNonResidential,5130,9284,[0.025      0.025      0.02500007],[0.608136   0.80494398 0.97500002]
m392.obj,BuildingNonResidential,5003,9769,[0.025 0.025 0.025],[0.81666702 0.97500002 0.341667  ]
m393.obj,BuildingNonResidential,5125,9599,[0.025 0.025 0.025],[0.97500002 0.63593698 0.84774202]
m394.obj,BuildingNonResidential,5055,9748,[0.025 0.025 0.025],[0.89842302 0.97500002 0.898642  ]
m395.obj,BuildingNonResidential,5179,8344,[0.025 0.025 0.025],[0.92850399 0.97399497 0.97500002]
m396.obj,BuildingNonResidential,4585,7520,[0.025 0.025 0.025],[0.94962698 0.97500002 0.82575101]
m397.obj,BuildingNonResidential,5001,9958,[0.025 0.025 0.025],[0.97500002 0.927504   0.97499901]
m398.obj,BuildingNonResidential,5010,9960,[0.025 0.025 0.025],[0.87024802 0.64270401 0.97500002]
m399.obj,BuildingNonResidential,5226,8912,[0.025 0.025 0.025],[0.97500002 0.607391   0.97163099]
m400.obj,BuildingNonResidential,5020,9840,[0.025 0.025 0.025],[0.77844799 0.78860301 0.97500002]
m401.obj,BuildingNonResidential,5013,9548,[0.025 0.025 0.025],[0.97500002 0.20616999 0.97500002]
m402.obj,BuildingNonResidential,4883,8824,[0.025 0.025 0.025],[0.65003002 0.97500002 0.66552699]
m404.obj,BuildingNonResidential,4547,8655,[0.025 0.025 0.025],[0.97500002 0.42794901 0.74550599]
m405.obj,BuildingNonResidential,5019,9802,[0.025 0.025 0.025],[0.97500002 0.86966801 0.94404697]
m406.obj,BuildingNonResidential,5006,9167,[0.025 0.025 0.025],[0.70377898 0.96770372 0.67850202]
m407.obj,BuildingNonResidential,4987,9773,[0.025 0.025 0.025],[0.79938102 0.97500002 0.75602698]
m408.obj,BuildingNonResidential,4808,9356,[0.025 0.025 0.025],[0.64481199 0.59293503 0.97500002]
m409.obj,BuildingNonResidential,4976,7938,[0.025 0.025 0.025],[0.97500002 0.221457   0.70817298]
m410.obj,BuildingNonResidential,4339,8304,[0.025 0.025 0.025],[0.97500002 0.44198099 0.94572097]
m412.obj,BuildingNonResidential,5075,8689,[0.025 0.025 0.025],[0.97500002 0.12811001 0.511585  ]
m413.obj,BuildingNonResidential,5044,9822,[0.025 0.025 0.025],[0.97500002 0.88060403 0.88279402]
m414.obj,BuildingNonResidential,5057,9946,[0.025 0.025 0.025],[0.97500002 0.724105   0.97500002]
m415.obj,BuildingNonResidential,5013,9849,[0.025 0.025 0.025],[0.69558799 0.46088201 0.97500002]
m416.obj,BuildingNonResidential,4997,9592,[0.025 0.025 0.025],[0.51557398 0.41263199 0.97500002]
m418.obj,BuildingNonResidential,5022,9728,[0.025 0.025 0.025],[0.71387798 0.64353502 0.97500002]
m420.obj,BuildingNonResidential,5060,8940,[0.025 0.025 0.025],[0.66474998 0.40328699 0.97500002]
m421.obj,BuildingNonResidential,4904,8025,[0.025 0.025 0.025],[0.58741301 0.32854    0.97500002]
m470.obj,BuildingNonResidential,5113,9878,[0.025 0.025 0.025],[0.19172101 0.65942401 0.97500002]
m471.obj,BuildingNonResidential,5022,9881,[0.025 0.025 0.025],[0.25299999 0.97500002 0.24172799]
m472.obj,BuildingNonResidential,5000,9988,[0.025 0.025 0.025],[0.479545   0.97500002 0.479545  ]
m474.obj,BuildingNonResidential,5001,9950,[0.025 0.025 0.025],[0.96849102 0.829063   0.97500002]
m475.obj,BuildingNonResidential,5022,9716,[0.025 0.025 0.025],[0.97500002 0.53166699 0.97500002]
m477.obj,BuildingNonResidential,5211,9518,[0.025 0.025 0.025],[0.97500002 0.30596501 0.405     ]
m478.obj,BuildingNonResidential,5013,9233,[0.025 0.025 0.025],[0.97500002 0.16720399 0.85057199]
m479.obj,BuildingNonResidential,5112,9577,[0.025 0.025 0.025],[0.97500002 0.298318   0.51946998]
m481.obj,BuildingNonResidential,5049,9504,[0.025 0.025 0.025],[0.97500002 0.215      0.97500002]
D00084.obj,Bus,12919,14520,[ -1.27165997 -10.35589981  -0.038539  ],[ 4.24846983 14.73050022  6.70683002]
D00114.obj,Bus,7643,8848,[-2.40608988e-05  2.99705006e-02  0.00000000e+00],[6.85437012 2.27924013 3.89766002]
D00151.obj,Bus,9415,9582,[2.48649001 0.19132601 0.00763302],[ 5.83221006 13.46140003  4.19793987]
D00179.obj,Bus,5974,7218,[0.17161401 0.44237    0.        ],[ 3.75680995 14.48499966  4.09609985]
D00182.obj,Bus,13436,15896,[-5.63549995 -6.2670598   0.039127  ],[36.54959869  1.52923    10.36190033]
D00264.obj,Bus,11096,12838,[ -0.64115602 -14.56459999  -0.36364201],[ 2.90488005 -2.19660997  3.21309996]
D00411.obj,Bus,4838,7001,[ 0.025705   -0.632451    0.00208033],[16.91576524  5.0998702   4.43126762]
D00436.obj,Bus,5054,6867,[ 4.59327757 -9.82678986  0.0347497 ],[8.61315131 2.6728875  3.89259005]
D00446.obj,Bus,5200,6747,[-7.21976995 -2.76490998 -0.494284  ],[7.78000378 0.261583   4.27055979]
D00448.obj,Bus,5993,5590,[ 2.53262997  2.13731003 -1.13172609],[8.80679989 4.29351997 2.1265099 ]
D00483.obj,Bus,5982,5256,[-2.64915985e+02 -1.14809998e+02 -7.92339966e-02],[ 32.48189926 580.5670166  286.36801147]
D00516.obj,Bus,5187,6747,[-9.10836983  2.98800802  0.013357  ],[0.470615   5.81650496 2.94406009]
D00677.obj,Bus,11964,13306,[-0.023403   -1.09582996 -0.0107424 ],[5.39851999 1.09582996 2.46539998]
D00754.obj,Bus,8861,9962,[0. 0. 0.],[ 2.80429006 14.12460041  4.22799015]
D00769.obj,Bus,8963,10204,[0. 0. 0.],[ 2.5999999  12.82800007  4.69562006]
D00775.obj,Bus,9506,11272,[-0.15041199 -0.25539801 -0.15906499],[10.5         2.61074996  4.        ]
D00815.obj,Bus,5801,5986,[-6.0178709  -1.35920405 -1.90011501],[6.0178709  2.07027798 1.90011501]
D00823.obj,Bus,5960,5812,[ 3.06767988  0.         -0.27040565],[ 6.7621398  12.3689003   3.37945008]
D00832.obj,Bus,5089,6728,[0.37413201 0.49007201 0.        ],[3.51988947 6.95378017 2.70875548]
D00857.obj,Bus,5192,5330,[-2.85391998 -2.57347012  0.011314  ],[7.80610991 0.3048     3.30209994]
D00168.obj,Car,4350,8157,[-1.07568002 -0.29797301 -0.326069  ],[0.81757802 0.42304799 0.317056  ]
D00236.obj,Car,5296,6463,[-1.07967997 -0.4112165  -0.44053726],[0.80745326 0.4825945  0.528724  ]
D00260.obj,Car,35859,57200,[-1.02687001 -0.42430201 -0.54178298],[0.90453702 0.62556702 0.405202  ]
D00265.obj,Car,4958,9157,[-1.08125997 -0.40709099 -0.32611001],[0.86079103 0.369185   0.261426  ]
D00299.obj,Car,4999,9767,[-0.85343802 -0.457605   -0.40192801],[0.77478898 0.64821524 0.512887  ]
D00377.obj,Car,4998,9995,[-0.78018302 -0.462143   -0.260185  ],[0.91714901 0.384177   0.21742401]
D00405.obj,Car,4861,9076,[-0.79573551 -0.40775749 -0.35468799],[1.02772999 0.50108102 0.50334102]
D00452.obj,Car,4975,9806,[-1.01143003 -0.40665575 -0.37877601],[0.74489498 0.56226701 0.42993599]
D00504.obj,Car,5153,9168,[-1.03804004 -0.43916699 -0.215415  ],[0.82169598 0.608145   0.360576  ]
D00541.obj,Car,5226,8801,[-1.09072995 -0.38173899 -0.48226199],[0.78945303 0.499111   0.39767599]
D00618.obj,Car,5281,9133,[-1.10077    -0.39793301 -0.22447599],[0.83257103 0.426797   0.297102  ]
D00670.obj,Car,5221,9137,[-0.98872298 -0.43563199 -0.30387801],[0.95337301 0.28979099 0.25979301]
D00671.obj,Car,5308,9536,[-1.04708004 -0.3592115  -0.349342  ],[0.84565002 0.3496085  0.283784  ]
D00724.obj,Car,5541,8437,[-1.03972    -0.54975802 -0.440744  ],[0.81644949 0.3887255  0.38096601]
D00767.obj,Car,5066,9880,[-1.09767002 -0.482366   -0.35613501],[0.82967299 0.36433601 0.381147  ]
D00785.obj,Car,5179,7952,[-0.93809801 -0.31456101 -0.38662499],[0.90676802 0.49468401 0.357896  ]
D00793.obj,Car,5322,9907,[-0.97523201 -0.36616799 -0.221939  ],[0.96166098 0.493747   0.39146301]
D00803.obj,Car,24935,49530,[-0.90250498 -0.27827901 -0.22701199],[1.01378    0.40004799 0.224402  ]
D00865.obj,Car,4877,8575,[-0.933256   -0.2967395  -0.42967799],[0.95220849 0.435453   0.30964899]
D00976.obj,Car,5308,7104,[-0.911107   -0.57127601 -0.28702101],[0.866952   0.40290999 0.41526349]
m1485.obj,Car,5002,9972,[0.025 0.025 0.025],[0.422203   0.460334   0.97500002]
m1486.obj,Car,4847,9498,[0.025 0.025 0.025],[0.44256601 0.39669201 0.97500002]
m1487.obj,Car,4913,9719,[0.025 0.025 0.025],[0.47923499 0.398424   0.97500002]
m1488.obj,Car,4952,9223,[0.025 0.025 0.025],[0.56880498 0.50681001 0.97500002]
m1489.obj,Car,5002,9988,[0.025 0.025 0.025],[0.50515902 0.495657   0.97500002]
m1490.obj,Car,5116,9650,[0.025 0.025 0.025],[0.97500002 0.51642698 0.42750099]
m1492.obj,Car,5073,9198,[0.025 0.025 0.025],[0.499502   0.59359002 0.97500002]
m1495.obj,Car,5030,9558,[0.025 0.025 0.025],[0.97500002 0.451866   0.35359001]
m1496.obj,Car,5012,9956,[0.025 0.025 0.025],[0.374098   0.356087   0.97500002]
m1497.obj,Car,5024,9974,[0.025 0.025 0.025],[0.97500002 0.32757401 0.34289199]
m1498.obj,Car,5004,9137,[0.025 0.025 0.025],[0.37503201 0.296635   0.97500002]
m1499.obj,Car,4681,9007,[0.025004  0.025     0.0251735],[0.97466977 0.382137   0.52147251]
m1500.obj,Car,5003,9978,[0.025 0.025 0.025],[0.427681   0.38090599 0.97500002]
m1502.obj,Car,4970,7120,[0.025 0.025 0.025],[0.97500002 0.206406   0.50483501]
m1503.obj,Car,24786,47703,[0.025 0.025 0.025],[0.97500002 0.21629401 0.201974  ]
m1504.obj,Car,5045,9437,[0.025 0.025 0.025],[0.45046699 0.212706   0.97500002]
m1505.obj,Car,5146,9383,[0.025    0.025031 0.025   ],[0.39130801 0.21046899 0.97500002]
m1506.obj,Car,4284,7879,[0.025 0.025 0.025],[0.56290197 0.97500002 0.27723601]
m1507.obj,Car,5020,9785,[0.025 0.025 0.025],[0.43773901 0.213081   0.97500002]
m1508.obj,Car,5580,5659,[0.025285 0.025    0.025   ],[0.97500002 0.212635   0.419927  ]
m1509.obj,Car,47474,94842,[0.025 0.025 0.025],[0.55256599 0.38643399 0.97500002]
m1510.obj,Car,54710,109357,[0.025 0.025 0.025],[0.48803601 0.245331   0.97500002]
m1511.obj,Car,4873,9471,[0.025 0.025 0.025],[0.58091003 0.25091401 0.97500002]
m1512.obj,Car,5027,8380,[0.025    0.025    0.086121],[0.97500002 0.37961    0.30888501]
m1513.obj,Car,4918,7951,[0.065542 0.025    0.025033],[0.97500002 0.42012501 0.28829101]
m1514.obj,Car,5151,9874,[0.0251655 0.0250455 0.025293 ],[0.457041   0.2606255  0.97488725]
m1515.obj,Car,5119,9751,[0.025 0.025 0.025],[0.49636099 0.238391   0.97500002]
m1516.obj,Car,4898,9714,[0.02514125 0.025      0.025     ],[0.42226975 0.97500002 0.28876799]
m1517.obj,Car,5084,9761,[0.025 0.025 0.025],[0.43889701 0.32420501 0.97500002]
m1518.obj,Car,4948,9656,[0.025 0.025 0.025],[0.406739   0.31663501 0.97500002]
m1519.obj,Car,4275,7958,[0.025 0.025 0.025],[0.37711301 0.27279601 0.97500002]
m1521.obj,Car,4703,9168,[0.025 0.025 0.025],[0.41206101 0.269465   0.97500002]
m1522.obj,Car,5113,9384,[0.025 0.025 0.025],[0.40824899 0.285988   0.97500002]
m1523.obj,Car,5003,9986,[0.025 0.025 0.025],[0.97500002 0.35422799 0.42954999]
m1524.obj,Car,5001,9982,[0.025 0.025 0.025],[0.42663601 0.33818099 0.97500002]
m1525.obj,Car,4863,9510,[0.025 0.025 0.025],[0.45061201 0.97500002 0.355389  ]
m1526.obj,Car,4592,8960,[0.025 0.025 0.025],[0.43004999 0.28687799 0.97500002]
m1527.obj,Car,4994,9778,[0.0250025 0.025     0.0250015],[0.97500002 0.333125   0.90680999]
m1528.obj,Car,4896,9474,[0.025      0.02550838 0.02502875],[0.37427899 0.28074899 0.97495151]
m1529.obj,Car,4168,7412,[0.025 0.025 0.025],[0.428029   0.33266801 0.97500002]
m1530.obj,Car,4814,9095,[0.025 0.025 0.025],[0.97500002 0.29907501 0.39930001]
m1531.obj,Car,5037,9660,[0.025 0.025 0.025],[0.97500002 0.32353601 0.37768501]
m1532.obj,Car,4745,8576,[0.025 0.025 0.025],[0.452245   0.39648199 0.97500002]
m1533.obj,Car,5028,9779,[0.025 0.025 0.025],[0.38465399 0.28747401 0.97500002]
m1535.obj,Car,5025,9616,[0.025    0.025    0.025617],[0.373905   0.29098901 0.97500002]
m1536.obj,Car,5071,9257,[0.025 0.025 0.025],[0.62950301 0.97500002 0.50035602]
m1538.obj,Car,5003,9986,[0.025 0.025 0.025],[0.97500002 0.27546099 0.417512  ]
m1539.obj,Car,4996,10000,[0.025 0.025 0.025],[0.47597    0.28110501 0.97500002]
m1540.obj,Car,5014,9926,[0.025 0.025 0.025],[0.97500002 0.264994   0.42054901]
m1542.obj,Car,4384,7414,[0.025 0.025 0.025],[0.475133   0.34551299 0.97500002]
m1543.obj,Car,4805,8692,[0.025 0.025 0.025],[0.97500002 0.28356999 0.45738399]
m1544.obj,Car,60220,113406,[0.025 0.025 0.025],[0.47982699 0.25209701 0.97500002]
m1545.obj,Car,4897,8647,[0.025    0.025    0.025235],[0.97500002 0.27926001 0.45158   ]
m1546.obj,Car,4927,8213,[0.025    0.025016 0.03524 ],[0.97500002 0.57403302 0.287159  ]
m1547.obj,Car,5031,9880,[0.025 0.025 0.025],[0.97500002 0.26635599 0.57119   ]
m1548.obj,Car,4897,8647,[0.025    0.025    0.025235],[0.97500002 0.27926001 0.45158   ]
m1550.obj,Car,4915,9352,[0.025 0.025 0.025],[0.45428199 0.268448   0.97500002]
m1551.obj,Car,5175,9385,[0.025 0.025 0.025],[0.97500002 0.26700699 0.44911   ]
m1552.obj,Car,5000,9980,[0.025 0.025 0.025],[0.97500002 0.32320401 0.41881299]
m1553.obj,Car,4369,7442,[0.025 0.025 0.025],[0.97500002 0.30150101 0.47279599]
m1555.obj,Car,5034,9108,[0.0266155 0.025183  0.025    ],[0.97500002 0.419218   0.32227901]
m1556.obj,Car,34973,43479,[0.025 0.025 0.025],[0.97500002 0.33369601 0.36563101]
m1557.obj,Car,5063,9810,[0.025 0.025 0.025],[0.97500002 0.38018599 0.411033  ]
m1558.obj,Car,5142,8253,[0.025 0.025 0.025],[0.34726501 0.307098   0.97500002]
m1559.obj,Car,5051,9610,[0.025    0.025309 0.025029],[0.416123   0.54162699 0.97469097]
m1560.obj,Car,4912,9981,[0.025   0.025   0.02515],[0.97500002 0.63062501 0.67190403]
m1561.obj,Car,4544,8756,[0.025 0.025 0.025],[0.52356499 0.500844   0.97500002]
m1562.obj,Car,5442,9086,[0.025      0.025      0.02502675],[0.97500002 0.66106403 0.6540885 ]
m1563.obj,Car,5014,9841,[0.025 0.025 0.025],[0.69870597 0.50348902 0.97500002]
D00018.obj,Cellphone,5353,9559,[-1.21751797 -0.45064601 -0.265966  ],[0.64780998 0.30505699 0.25302199]
D00032.obj,Cellphone,5016,9918,[-0.61766303 -0.44357499 -0.106936  ],[1.00284004 0.32263699 0.179809  ]
D00079.obj,Cellphone,5306,9190,[-0.93634075 -0.40570301 -0.334059  ],[1.02051249 0.37096399 0.10282812]
D00152.obj,Cellphone,34506,68307,[-1.01286006 -0.48541701 -0.089604  ],[0.92763698 0.417629   0.157031  ]
D00192.obj,Cellphone,4800,9520,[-0.99915999 -0.306454   -0.123066  ],[0.75986999 0.48536399 0.156643  ]
D00248.obj,Cellphone,4999,9927,[-0.79936099 -0.383672   -0.14715201],[0.78158098 0.335576   0.086838  ]
D00312.obj,Cellphone,5003,9838,[-0.161981   -0.93761998 -0.011327  ],[0.34280899 0.068043   0.028113  ]
D00327.obj,Cellphone,5025,9407,[-1.13498998 -0.38521901 -0.166778  ],[0.806077   0.43358099 0.26569799]
D00362.obj,Cellphone,27252,53351,[-0.845254   -0.41097999 -0.080081  ],[1.01566005 0.58906299 0.149123  ]
D00369.obj,Cellphone,5110,9843,[-0.63412601 -0.201378   -0.128572  ],[1.03005004 0.29734501 0.209013  ]
D00440.obj,Cellphone,5063,9884,[-0.54454201 -0.168497   -0.113165  ],[0.993595   0.25707799 0.124731  ]
D00527.obj,Cellphone,5337,6606,[-0.89417398 -0.48748699 -0.275139  ],[1.01315999 0.40068999 0.115174  ]
D00542.obj,Cellphone,16185,20754,[-0.99481601 -0.27820101 -0.060837  ],[0.494167   0.26731199 0.196652  ]
D00554.obj,Cellphone,5075,8878,[-0.93982297 -0.383001   -0.21715499],[0.96726602 0.56286299 0.157361  ]
D00559.obj,Cellphone,5179,9665,[-0.91333699 -0.244785   -0.222912  ],[0.814794   0.34060401 0.099092  ]
D00817.obj,Cellphone,5016,9766,[-1.05990005 -0.59267801 -0.150876  ],[0.81332099 0.44698599 0.182492  ]
D00848.obj,Cellphone,5077,9445,[-0.96823698 -0.22004899 -0.136264  ],[0.65654498 0.36536801 0.093254  ]
D00902.obj,Cellphone,5004,9989,[-0.90735102 -0.52206802 -0.27470899],[0.96749401 0.43969601 0.159693  ]
D00979.obj,Cellphone,5184,9649,[-0.88663203 -0.22743601 -0.222432  ],[0.83603102 0.33330899 0.094299  ]
D00997.obj,Cellphone,4288,8564,[-0.70248699 -0.25293601 -0.190872  ],[0.98490697 0.347464   0.13643   ]
D01017.obj,Chess,5000,9996,[-0.192571 -0.139346 -0.141458],[0.251959   0.139498   0.14157499]
D01019.obj,Chess,5000,9996,[0.025 0.025 0.025],[0.44467101 0.97500002 0.44464901]
D01021.obj,Chess,5000,9996,[0.025 0.025 0.025],[0.97500002 0.51205498 0.51205498]
D01043.obj,Chess,5002,9980,[0.025 0.025 0.025],[0.384359   0.97500002 0.384359  ]
D01045.obj,Chess,5000,9996,[0.025 0.025 0.025],[0.40504399 0.97500002 0.40504399]
D01049.obj,Chess,5002,9988,[0.025 0.025 0.025],[0.41407901 0.97500002 0.41407901]
D01053.obj,Chess,5002,9938,[0.025 0.025 0.025],[0.658333   0.97500002 0.658333  ]
D01080.obj,Chess,5001,9998,[0.025 0.025 0.025],[0.449157   0.97500002 0.449157  ]
D01081.obj,Chess,5000,9996,[0.025 0.025 0.025],[0.556126   0.97500002 0.55480999]
D01099.obj,Chess,5010,9960,[0.025 0.025 0.025],[0.62958097 0.97500002 0.62255597]
D01105.obj,Chess,4482,8960,[0.025 0.025 0.025],[0.43672001 0.97500002 0.43672001]
D01112.obj,Chess,4722,9440,[0.025 0.025 0.025],[0.44328699 0.97500002 0.44328699]
D01123.obj,Chess,5000,9996,[0.025 0.025 0.025],[0.43793699 0.97500002 0.43793699]
D01126.obj,Chess,5001,9998,[0.025 0.025 0.025],[0.51879197 0.97500002 0.51879197]
D01130.obj,Chess,5000,9996,[0.025 0.025 0.025],[0.42414999 0.97500002 0.424153  ]
D01138.obj,Chess,5000,9996,[-0.225329 -0.126589 -0.127508],[0.352943 0.128693 0.128058]
D01145.obj,Chess,5000,9996,[-0.30858001 -0.15541001 -0.155146  ],[0.40477601 0.154644   0.15492401]
D01171.obj,Chess,4002,8000,[0.025 0.025 0.025],[0.64613801 0.97500002 0.64581901]
D01186.obj,Chess,5000,9996,[0.025 0.025 0.025],[0.52636701 0.97500002 0.52636701]
D01188.obj,Chess,5001,9998,[0.025 0.025 0.025],[0.82499999 0.97500002 0.82499999]
m1589.obj,Chess,5100,9780,[0.025 0.025 0.025],[0.970478   0.25151399 0.97500002]
m1591.obj,Chess,5016,9852,[0.025 0.025 0.025],[0.974998   0.26585799 0.97500002]
m1593.obj,Chess,25650,50904,[0.025 0.025 0.025],[0.97500002 0.26718199 0.97499299]
m1595.obj,Chess,60557,120460,[0.025 0.025 0.025],[0.97500002 0.192279   0.97500002]
m1596.obj,Chess,5136,9818,[0.025 0.025 0.025],[0.55937397 0.15094601 0.97500002]
m1598.obj,Chess,4722,9440,[0.025 0.025 0.025],[0.44328699 0.97500002 0.44328699]
m1599.obj,Chess,5001,9998,[0.025 0.025 0.025],[0.449157   0.97500002 0.449157  ]
m1600.obj,Chess,5000,9996,[0.025 0.025 0.025],[0.44467101 0.97500002 0.44464901]
m1601.obj,Chess,5000,9996,[0.025 0.025 0.025],[0.556126   0.97500002 0.55480999]
m1602.obj,Chess,5000,9996,[0.025 0.025 0.025],[0.40504399 0.97500002 0.40504399]
m1603.obj,Chess,5002,9980,[0.025 0.025 0.025],[0.384359   0.97500002 0.384359  ]
m1604.obj,Chess,5003,9987,[0.025 0.025 0.025],[0.41407901 0.97500002 0.41407901]
m1605.obj,Chess,5002,9938,[0.025 0.025 0.025],[0.658333   0.97500002 0.658333  ]
m1606.obj,Chess,5009,9959,[0.025 0.025 0.025],[0.62958097 0.97500002 0.62255597]
m1607.obj,Chess,5001,9998,[0.025 0.025 0.025],[0.51879197 0.97500002 0.51879197]
m1608.obj,Chess,5001,9998,[0.025 0.025 0.025],[0.82499999 0.97500002 0.82499999]
m1609.obj,Chess,5000,9996,[0.025 0.025 0.025],[0.52636701 0.97500002 0.52636701]
m1610.obj,Chess,5001,9996,[0.025 0.025 0.025],[0.64613801 0.97500002 0.64581901]
m1611.obj,Chess,5000,9996,[0.025 0.025 0.025],[0.97500002 0.51205498 0.51205498]
m1612.obj,Chess,5000,9996,[0.025 0.025 0.025],[0.42414999 0.97500002 0.424153  ]
m1613.obj,Chess,4482,8960,[0.025 0.025 0.025],[0.43672001 0.97500002 0.43672001]
m1614.obj,Chess,5000,9996,[0.025 0.025 0.025],[0.43793699 0.97500002 0.43793699]
D01001.obj,City,5480,5819,[0.025 0.025 0.025],[0.97500002 0.230267   0.64104801]
D01007.obj,City,5637,6510,[0.0484247 0.025     0.025    ],[0.97500002 0.362786   0.625857  ]
D01010.obj,City,5606,7427,[0.025 0.025 0.025],[0.75351697 0.344403   0.97500002]
D01018.obj,City,5315,7885,[0.025 0.025 0.025],[0.97500002 0.223656   0.895154  ]
D01039.obj,City,4686,8043,[0.025 0.025 0.025],[0.84090197 0.0788145  0.97500002]
D01056.obj,City,4859,6582,[0.025 0.025 0.025],[0.88378799 0.466607   0.97500002]
D01066.obj,City,5328,8516,[0.025 0.025 0.025],[0.97500002 0.0934959  0.84290302]
D01068.obj,City,5535,9290,[0.025 0.025 0.025],[0.97500002 0.21011899 0.97309798]
D01079.obj,City,5214,7921,[0.025 0.025 0.025],[0.97500002 0.0798889  0.92850399]
D01090.obj,City,5245,9348,[0.025     0.0454207 0.025    ],[0.80199301 0.131825   0.97500002]
D01091.obj,City,4488,8254,[0.025 0.025 0.025],[0.50014597 0.215775   0.97500002]
D01092.obj,City,5409,8166,[0.025 0.025 0.025],[0.97500002 0.30132401 0.97500002]
D01101.obj,City,5961,1991,[0.025 0.025 0.025],[0.49337101 0.122517   0.97500002]
D01103.obj,City,5245,7811,[0.025 0.025 0.025],[0.85622799 0.18528301 0.97500002]
D01124.obj,City,5138,9152,[0.025 0.025 0.025],[0.97500002 0.32310101 0.72292602]
D01133.obj,City,5083,9223,[0.025 0.025 0.025],[0.97500002 0.345009   0.97500002]
D01173.obj,City,5129,9290,[0.025 0.025 0.025],[0.97500002 0.063385   0.92500001]
