File,Class,Eigenvector 1 (X-axis),Eigenvector 2 (Y-axis),Eigenvector 3 (Z-axis)
D00346.obj,Rocket,1.0,1.0,1.0
D00354.obj,Rocket,1.0,1.0,1.0
D00426.obj,Rocket,1.0,1.0,1.0
D00428.obj,Rocket,1.0,1.5698840814972054e-16,1.5698840814972054e-16
D00433.obj,Rocket,1.0,1.5329593140112104e-10,1.5329584080420426e-10
D00437.obj,Rocket,1.0,3.1059421955421403e-16,4.1503565092351874e-17
D00472.obj,Rocket,1.0,0.00028405739593457245,0.00028405723306826596
D00485.obj,Rocket,1.0,1.0,1.0
D00528.obj,Rocket,1.0,1.0,1.0
D00564.obj,Rocket,1.0,3.310297062048113e-16,2.969862197349511e-16
D00585.obj,Rocket,1.0,1.899537688080422e-13,1.950250694743606e-13
D00614.obj,Rocket,1.0,1.0,1.0
D00697.obj,Rocket,1.0,1.0,1.0
D00719.obj,Rocket,1.0,1.0,1.0
D00764.obj,Rocket,1.0,1.0,1.0
D00851.obj,Rocket,1.0,1.270329394680134e-15,1.4385709352485242e-15
D00942.obj,Rocket,1.0,0.9999999999562781,0.9999999999562779
D00975.obj,Rocket,1.0,1.0,1.0
D00083.obj,RoundTable,1.0,1.0,1.0
D00094.obj,RoundTable,1.0,1.0,1.0
D00107.obj,RoundTable,1.0,1.0,1.0
D00194.obj,RoundTable,1.0,1.0261518193508419e-13,1.0648838854110713e-13
D00344.obj,RoundTable,1.0,3.4099893026315723e-15,6.1183086587614695e-15
D00401.obj,RoundTable,1.0,1.0,1.0
D00407.obj,RoundTable,1.0,1.0,1.0
D00492.obj,RoundTable,1.0,1.0,1.0
D00501.obj,RoundTable,1.0,1.0,1.0
D00503.obj,RoundTable,1.0,2.9345226300388527e-06,2.93456079069344e-06
D00524.obj,RoundTable,1.0,2.7117197376469443e-13,2.9493320912791344e-13
D00581.obj,RoundTable,1.0,1.0,1.0
D00646.obj,RoundTable,1.0,8.92832228453835e-06,8.928360712581174e-06
D00649.obj,RoundTable,1.0,0.9983467624923605,0.9983467624431375
D00702.obj,RoundTable,1.0,3.2918051030858617e-13,3.559795282486417e-13
D00756.obj,RoundTable,1.0,1.6320310540020583e-09,1.2520448850485242e-09
D00827.obj,RoundTable,1.0,1.0,1.0
D00866.obj,RoundTable,1.0,1.0,1.0
D00909.obj,RoundTable,1.0,1.0,1.0
D00948.obj,RoundTable,1.0,1.0,1.0
m921.obj,RoundTable,1.0,1.0,1.0
m922.obj,RoundTable,1.0,1.0,1.0
m923.obj,RoundTable,1.0,1.0,1.0
m924.obj,RoundTable,1.0,1.0,1.0
m925.obj,RoundTable,1.0,1.0,1.0
m926.obj,RoundTable,1.0,1.0,1.0
m927.obj,RoundTable,1.0,4.574492863793729e-09,4.57449304637313e-09
m928.obj,RoundTable,1.0,2.506457659739287e-16,1.087637603237224e-17
m929.obj,RoundTable,1.0,1.6626678804585254e-15,1.6168048214400134e-15
m930.obj,RoundTable,1.0,1.0,1.0
m931.obj,RoundTable,1.0,1.0,1.0
m932.obj,RoundTable,1.0,5.763389765434114e-12,5.837730008710921e-12
m933.obj,RoundTable,1.0,1.0,1.0
m934.obj,RoundTable,1.0,1.0,1.0
m935.obj,RoundTable,1.0,5.066818663392709e-13,4.970545803089085e-13
m937.obj,RoundTable,1.0,1.0,1.0
m938.obj,RoundTable,1.0,1.0,1.0
D00057.obj,Shelf,1.0,1.1266867395444564e-16,1.2073924780790361e-17
D00074.obj,Shelf,1.0,1.0,1.0
D00129.obj,Shelf,1.0,1.720845688168993e-15,1.1219227567812901e-15
D00171.obj,Shelf,1.0,1.0,1.0
D00198.obj,Shelf,1.0,1.0,1.0
D00242.obj,Shelf,1.0,2.751219702590745e-16,2.4064746332525563e-16
D00337.obj,Shelf,1.0,1.0,1.0
D00352.obj,Shelf,1.0,1.0,1.0
D00468.obj,Shelf,1.0,2.5098316595889418e-17,1.2342127041233733e-16
D00592.obj,Shelf,1.0,8.843849341474747e-17,1.8463154304787812e-16
D00631.obj,Shelf,1.0,2.52493367753864e-16,8.185840987400843e-17
D00691.obj,Shelf,1.0,1.0,1.0
D00725.obj,Shelf,1.0,2.6000225168092846e-16,2.7285920703706843e-17
D00772.obj,Shelf,1.0,2.4708663162270577e-17,9.553604101169165e-17
D00781.obj,Shelf,1.0,1.0,1.0
D00818.obj,Shelf,1.0,1.0,1.0
D00881.obj,Shelf,1.0,1.0,1.0
D00887.obj,Shelf,1.0,1.0,1.0
D00917.obj,Shelf,1.0,1.3305056564401313e-16,2.2259615022199227e-16
D00956.obj,Shelf,1.0,1.0,1.0
m844.obj,Shelf,1.0,1.0,1.0
m845.obj,Shelf,1.0,2.9162536248656966e-19,1.0420582443477003e-16
m846.obj,Shelf,1.0,1.0,1.0
m847.obj,Shelf,1.0,3.69613463680184e-17,1.356180577300029e-16
m849.obj,Shelf,1.0,1.0,1.0
m850.obj,Shelf,1.0,1.28961728623028e-16,1.2964823647631662e-16
m851.obj,Shelf,1.0,1.0,1.0
m852.obj,Shelf,1.0,1.0,1.0
m853.obj,Shelf,1.0,1.0,1.0
m854.obj,Shelf,1.0,2.0791471385155882e-17,1.252465856922008e-16
m855.obj,Shelf,1.0,1.0,1.0
m856.obj,Shelf,1.0,6.37275941731527e-17,8.444194441511628e-17
m857.obj,Shelf,1.0,1.0,1.0
m858.obj,Shelf,1.0,1.0,1.0
m859.obj,Shelf,1.0,5.684038592749122e-17,1.5325876000225974e-16
m860.obj,Shelf,1.0,1.0,1.0
m861.obj,Shelf,1.0,1.0,1.0
m862.obj,Shelf,1.0,1.1232745726585897e-16,8.744415985599922e-17
m863.obj,Shelf,1.0,1.0,1.0
m864.obj,Shelf,1.0,2.9464331395349317e-16,1.340966533764721e-16
m865.obj,Shelf,1.0,1.0,1.0
m866.obj,Shelf,1.0,1.0,1.0
m868.obj,Shelf,1.0,1.0,1.0
D00027.obj,Ship,1.0,1.0,1.0
D00042.obj,Ship,1.0,1.0,1.0
D00099.obj,Ship,1.0,4.2444509911525593e-16,1.3610741042209268e-16
D00175.obj,Ship,1.0,4.903487171034416e-16,5.574541533237017e-16
D00247.obj,Ship,1.0,9.863586372374684e-16,1.295313806219675e-15
D00258.obj,Ship,1.0,1.161573160795774e-16,1.3971564524948367e-16
D00292.obj,Ship,1.0,2.034857560616754e-15,1.191086172632766e-16
D00429.obj,Ship,1.0,2.2309025399745156e-16,2.1667690921686407e-16
D00467.obj,Ship,1.0,1.0,1.0
D00539.obj,Ship,1.0,1.0,1.0
D00543.obj,Ship,1.0,1.0,1.0
D00647.obj,Ship,1.0,1.0,1.0
D00771.obj,Ship,1.0,1.0,1.0
D00791.obj,Ship,1.0,1.0,1.0
D00809.obj,Ship,1.0,1.0,1.0
D00837.obj,Ship,1.0,1.0,1.0
D00896.obj,Ship,1.0,1.0,1.0
D00907.obj,Ship,1.0,1.5949467387256446e-16,1.7354250780291277e-16
D00935.obj,Ship,1.0,1.0,1.0
D00949.obj,Ship,1.0,6.385023916214506e-16,6.385023916214506e-16
m1427.obj,Ship,1.0,1.0,1.0
m1428.obj,Ship,1.0,1.0,1.0
m1429.obj,Ship,1.0,1.0,1.0
m1430.obj,Ship,1.0,1.0,1.0
m1431.obj,Ship,1.0,8.728878086467336e-16,6.477420956541444e-16
m1432.obj,Ship,1.0,1.0,1.0
m1433.obj,Ship,1.0,1.0,1.0
m1434.obj,Ship,1.0,1.0,1.0
m1435.obj,Ship,1.0,1.709743457922741e-16,9.330974324304976e-17
m1436.obj,Ship,1.0,1.0,1.0
m1437.obj,Ship,1.0,1.0,1.0
m1438.obj,Ship,1.0,1.0,1.0
m1439.obj,Ship,1.0,1.0,1.0
m1440.obj,Ship,1.0,1.0,1.0
m1441.obj,Ship,1.0,1.0,1.0
m1442.obj,Ship,1.0,1.0,1.0
m1444.obj,Ship,1.0,1.0,1.0
m1446.obj,Ship,1.0,1.0,1.0
m1447.obj,Ship,1.0,1.0,1.0
m1448.obj,Ship,1.0,1.0,1.0
m1449.obj,Ship,1.0,8.022729920232e-17,9.679515954050185e-18
m1450.obj,Ship,1.0,1.0,1.0
m1451.obj,Ship,1.0,3.032384587160732e-16,4.335558986315518e-16
m1452.obj,Ship,1.0,1.0,1.0
m1453.obj,Ship,1.0,5.322172477195383e-16,2.589277787300827e-16
m1454.obj,Ship,1.0,1.0,1.0
m1455.obj,Ship,1.0,1.0,1.0
m1456.obj,Ship,1.0,1.0,1.0
m1457.obj,Ship,1.0,1.0,1.0
m1458.obj,Ship,1.0,1.0,1.0
m1459.obj,Ship,1.0,1.0,1.0
m1460.obj,Ship,1.0,1.0,1.0
m1461.obj,Ship,1.0,1.0,1.0
m1462.obj,Ship,1.0,2.991351285903695e-16,4.848838593423171e-17
m1463.obj,Ship,1.0,1.0,1.0
m1464.obj,Ship,1.0,5.016428715441167e-16,2.8050705685436683e-16
m1465.obj,Ship,1.0,1.0,1.0
m1466.obj,Ship,1.0,1.7900424284194963e-17,1.8884223398638776e-17
m1467.obj,Ship,1.0,1.0,1.0
m1468.obj,Ship,1.0,1.0,1.0
m1469.obj,Ship,1.0,1.0,1.0
m1470.obj,Ship,1.0,1.0,1.0
m1471.obj,Ship,1.0,1.0,1.0
m1670.obj,Sign,1.0,1.0,1.0
m1671.obj,Sign,1.0,2.761607683791649e-18,6.57540102425227e-17
m1672.obj,Sign,1.0,1.0,1.0
m1673.obj,Sign,1.0,1.0,1.0
m1674.obj,Sign,1.0,1.0,1.0
m1675.obj,Sign,1.0,1.0,1.0
m1676.obj,Sign,1.0,1.0,1.0
m1678.obj,Sign,1.0,1.0,1.0
m1679.obj,Sign,1.0,1.1284785070626652e-17,3.97231999809938e-17
m1680.obj,Sign,1.0,1.0,1.0
m1681.obj,Sign,1.0,1.0,1.0
m1682.obj,Sign,1.0,1.0,1.0
m1683.obj,Sign,1.0,9.074279714710562e-17,3.7598760730447413e-16
m1684.obj,Sign,1.0,1.0,1.0
m1685.obj,Sign,1.0,1.0,1.0
D00006.obj,Skyscraper,1.0,1.0,1.0
D00058.obj,Skyscraper,1.0,1.0,1.0
D00059.obj,Skyscraper,1.0,6.017390787189393e-13,5.942073386906564e-13
D00105.obj,Skyscraper,1.0,1.0,1.0
D00125.obj,Skyscraper,1.0,1.062067859742405e-15,1.2456429390771664e-15
D00126.obj,Skyscraper,1.0,1.0,1.0
D00130.obj,Skyscraper,1.0,1.0,1.0
D00259.obj,Skyscraper,1.0,1.457356478657576e-15,1.2375225470272792e-15
D00300.obj,Skyscraper,1.0,1.0,1.0
D00520.obj,Skyscraper,1.0,1.0,1.0
D00532.obj,Skyscraper,1.0,1.0,1.0
D00584.obj,Skyscraper,1.0,2.2398264644351775e-16,1.1974194064418226e-16
D00589.obj,Skyscraper,1.0,0.999999999999984,0.999999999999984
D00641.obj,Skyscraper,1.0,1.0,1.0
D00664.obj,Skyscraper,1.0,3.3712281483603377e-15,2.1230770380595236e-15
D00729.obj,Skyscraper,1.0,1.0,1.0
D00822.obj,Skyscraper,1.0,4.624811309783128e-17,6.470817893828088e-15
D00870.obj,Skyscraper,1.0,1.0,1.0
D00872.obj,Skyscraper,1.0,1.0,1.0
D00998.obj,Skyscraper,1.0,2.1671525283597383e-13,2.1692782228929927e-13
D00014.obj,Spoon,1.0,1.0,1.0
D00085.obj,Spoon,1.0,1.0,1.0
D00144.obj,Spoon,1.0,1.0,1.0
D00157.obj,Spoon,1.0,1.0,1.0
D00196.obj,Spoon,1.0,1.0,1.0
D00338.obj,Spoon,1.0,1.0,1.0
D00422.obj,Spoon,1.0,1.0,1.0
D00474.obj,Spoon,1.0,1.0,1.0
D00497.obj,Spoon,1.0,1.2259675211867912e-17,1.229707615069605e-16
D00517.obj,Spoon,1.0,1.0,1.0
D00562.obj,Spoon,1.0,1.0,1.0
D00593.obj,Spoon,1.0,1.7542549743681416e-16,2.944747290088204e-16
D00661.obj,Spoon,1.0,1.0,1.0
D00669.obj,Spoon,1.0,1.0,1.0
D00674.obj,Spoon,1.0,1.0,1.0
D00683.obj,Spoon,1.0,1.0,1.0
D00790.obj,Spoon,1.0,4.541768715795746e-15,4.727752403813504e-15
D00842.obj,Spoon,1.0,1.5975959374065622e-16,3.0248669930629043e-18
D00927.obj,Spoon,1.0,1.0,1.0
D00964.obj,Spoon,1.0,1.0,1.0
m1353.obj,Starship,1.0,1.0,1.0
m1354.obj,Starship,1.0,4.3461015952552043e-16,2.755246378927298e-16
m1355.obj,Starship,1.0,1.0,1.0
m1356.obj,Starship,1.0,1.0,1.0
m1357.obj,Starship,1.0,1.0,1.0
m1358.obj,Starship,1.0,1.0,1.0
m1359.obj,Starship,1.0,1.0,1.0
m1360.obj,Starship,1.0,1.0,1.0
m1361.obj,Starship,1.0,1.0,1.0
m1362.obj,Starship,1.0,1.6331017792348876e-16,1.6331017792348876e-16
m1364.obj,Starship,1.0,1.0,1.0
m1365.obj,Starship,1.0,3.787412664748759e-17,6.195047792900778e-17
m1366.obj,Starship,1.0,1.0,1.0
m1368.obj,Starship,1.0,5.02942270699785e-16,2.3458224964974797e-16
m1369.obj,Starship,1.0,1.0,1.0
m1370.obj,Starship,1.0,1.5497480502380018e-16,4.64600339171879e-17
m1371.obj,Starship,1.0,1.0,1.0
m1372.obj,Starship,1.0,1.0,1.0
m1373.obj,Starship,1.0,8.037603081364781e-14,8.013237728475596e-14
m1374.obj,Starship,1.0,1.0,1.0
m1375.obj,Starship,1.0,1.0,1.0
m1376.obj,Starship,1.0,3.0419724642448065e-17,4.1476512199229225e-17
m1378.obj,Starship,1.0,1.0,1.0
m1379.obj,Starship,1.0,1.0,1.0
m1380.obj,Starship,1.0,4.204791528235725e-17,8.062039190784015e-17
m1381.obj,Starship,1.0,1.0,1.0
m1382.obj,Starship,1.0,1.0,1.0
m1383.obj,Starship,1.0,1.0,1.0
m1384.obj,Starship,1.0,1.0,1.0
m1385.obj,Starship,1.0,1.0,1.0
m1386.obj,Starship,1.0,1.0,1.0
D00052.obj,SubmachineGun,1.0,1.0,1.0
D00060.obj,SubmachineGun,1.0,1.0,1.0
D00062.obj,SubmachineGun,1.0,1.0,1.0
D00064.obj,SubmachineGun,1.0,1.0,1.0
D00068.obj,SubmachineGun,1.0,2.5482044728190818e-17,3.0164072018535685e-16
D00119.obj,SubmachineGun,1.0,4.925000957199047e-17,5.754364913928124e-17
D00219.obj,SubmachineGun,1.0,1.0,1.0
D00256.obj,SubmachineGun,1.0,1.0,1.0
D00371.obj,SubmachineGun,1.0,2.885629548088638e-16,3.691233854878562e-16
D00384.obj,SubmachineGun,1.0,1.4298324473742135e-16,1.700840153331003e-16
D00431.obj,SubmachineGun,1.0,1.0,1.0
D00459.obj,SubmachineGun,1.0,1.0,1.0
D00489.obj,SubmachineGun,1.0,7.427681696927695e-17,2.9682291792444935e-16
D00537.obj,SubmachineGun,1.0,1.0,1.0
D00613.obj,SubmachineGun,1.0,1.0,1.0
D00733.obj,SubmachineGun,1.0,1.0,1.0
D00878.obj,SubmachineGun,1.0,1.0,1.0
D00893.obj,SubmachineGun,1.0,1.0,1.0
D00960.obj,SubmachineGun,1.0,1.0,1.0
D00970.obj,SubmachineGun,1.0,1.0,1.0
D00066.obj,Sword,1.0,1.0,1.0
D00071.obj,Sword,1.0,1.0,1.0
D00133.obj,Sword,1.0,2.1760034540550491e-16,2.7550137918679597e-16
D00149.obj,Sword,1.0,1.0,1.0
D00162.obj,Sword,1.0,1.0,1.0
D00177.obj,Sword,1.0,1.0,1.0
D00195.obj,Sword,1.0,1.0,1.0
D00249.obj,Sword,1.0,1.0,1.0
D00356.obj,Sword,1.0,2.2866043997967463e-13,2.34657931176987e-13
D00484.obj,Sword,1.0,5.76060600635668e-17,9.335749693663255e-17
D00513.obj,Sword,1.0,1.0,1.0
D00540.obj,Sword,1.0,1.0,1.0
D00635.obj,Sword,1.0,1.0,1.0
D00712.obj,Sword,1.0,1.0,1.0
D00807.obj,Sword,1.0,3.138115217380036e-15,3.138115217380036e-15
D00808.obj,Sword,1.0,1.0,1.0
D00812.obj,Sword,1.0,1.0,1.0
D00906.obj,Sword,1.0,1.0,1.0
D00916.obj,Sword,1.0,1.0,1.0
D00992.obj,Sword,1.0,1.0,1.0
m687.obj,Sword,1.0,1.0,1.0
m688.obj,Sword,1.0,7.517310158744297e-14,7.916308317264628e-14
m689.obj,Sword,1.0,2.022897616964307e-15,3.0499869863161776e-15
m690.obj,Sword,1.0,1.8678395341067106e-15,2.0880811605155084e-15
m691.obj,Sword,1.0,1.0,1.0
m692.obj,Sword,1.0,1.0,1.0
m693.obj,Sword,1.0,1.0,1.0
m694.obj,Sword,1.0,1.0,1.0
m695.obj,Sword,1.0,1.0,1.0
m696.obj,Sword,1.0,2.2238260885187404e-16,1.52829709009212e-16
m697.obj,Sword,1.0,9.409083985053261e-17,3.2738630001459586e-16
m698.obj,Sword,1.0,1.0,1.0
m699.obj,Sword,1.0,1.0,1.0
m700.obj,Sword,1.0,1.0,1.0
m701.obj,Sword,1.0,1.0,1.0
m702.obj,Sword,1.0,1.0,1.0
m703.obj,Sword,1.0,5.466280570647241e-16,6.807529777916963e-16
m704.obj,Sword,1.0,2.325531503047441e-16,3.55366556463039e-16
m705.obj,Sword,1.0,1.0,1.0
m707.obj,Sword,1.0,1.0,1.0
m709.obj,Sword,1.0,1.0,1.0
m710.obj,Sword,1.0,1.0,1.0
m711.obj,Sword,1.0,1.0360201496098413e-16,1.8378593336745804e-16
m712.obj,Sword,1.0,1.0,1.0
m713.obj,Sword,1.0,1.0,1.0
m714.obj,Sword,1.0,9.409083985053261e-17,3.2738630001459586e-16
m715.obj,Sword,1.0,2.2238260885187404e-16,1.52829709009212e-16
m716.obj,Sword,1.0,1.0,1.0
m717.obj,Sword,1.0,1.0,1.0
m718.obj,Sword,1.0,1.0,1.0
m719.obj,Sword,1.0,1.1110712407949117e-16,2.253512585595052e-17
m720.obj,Sword,1.0,1.0,1.0
m721.obj,Sword,1.0,2.6112455103639603e-15,2.1375091378694043e-15
D01003.obj,Tool,1.0,1.0,1.0
D01012.obj,Tool,1.0,1.0,1.0
D01040.obj,Tool,1.0,1.0,1.0
D01044.obj,Tool,1.0,1.0,1.0
D01069.obj,Tool,1.0,1.357226930000222e-15,2.393569519896703e-16
D01084.obj,Tool,1.0,1.0,1.0
D01086.obj,Tool,1.0,1.0,1.0
D01111.obj,Tool,1.0,1.0,1.0
D01113.obj,Tool,1.0,1.0,1.0
D01127.obj,Tool,1.0,1.0,1.0
D01131.obj,Tool,1.0,1.0,1.0
D01140.obj,Tool,1.0,1.0,1.0
D01142.obj,Tool,1.0,1.0,1.0
D01148.obj,Tool,1.0,1.0,1.0
D01152.obj,Tool,1.0,1.0,1.0
D01154.obj,Tool,1.0,1.0,1.0
D01156.obj,Tool,1.0,1.0,1.0
D01159.obj,Tool,1.0,1.0,1.0
D01165.obj,Tool,1.0,1.0,1.0
D01176.obj,Tool,1.0,1.0,1.0
m1099.obj,Tool,1.0,9.260000466562416e-17,7.984830335083184e-17
m1100.obj,Tool,1.0,9.855848497942927e-15,1.0414796902346614e-14
m1101.obj,Tool,1.0,1.0,1.0
m1102.obj,Tool,1.0,5.654883102815049e-16,8.246744456428957e-17
m1103.obj,Tool,1.0,1.0,1.0
m1104.obj,Tool,1.0,1.0,1.0
m1105.obj,Tool,1.0,1.0,1.0
m1106.obj,Tool,1.0,6.358952200165581e-17,1.7141570526761635e-16
m1107.obj,Tool,1.0,1.0742323603351858e-16,2.287821045249082e-16
m1108.obj,Tool,1.0,1.0,1.0
m1109.obj,Tool,1.0,1.0,1.0
m1110.obj,Tool,1.0,1.1104596303893992e-16,2.266285241647658e-18
m1111.obj,Tool,1.0,1.0,1.0
m1112.obj,Tool,1.0,1.0,1.0
m1113.obj,Tool,1.0,4.10274743375377e-15,5.081803361464528e-15
m1114.obj,Tool,1.0,1.0,1.0
m1115.obj,Tool,1.0,1.0,1.0
m1116.obj,Tool,1.0,3.124363176575983e-17,3.124363176575983e-17
m1117.obj,Tool,1.0,1.0,1.0
m587.obj,Tool,1.0,1.0,1.0
m588.obj,Tool,1.0,1.0,1.0
m589.obj,Tool,1.0,1.0,1.0
m590.obj,Tool,1.0,1.0,1.0
m591.obj,Tool,1.0,5.22445371192327e-16,4.544160336297073e-16
D01008.obj,Train,1.0,1.0,1.0
D01014.obj,Train,1.0,1.0,1.0
D01016.obj,Train,1.0,3.3808486849745237e-17,1.578242275774402e-16
D01027.obj,Train,1.0,1.0,1.0
D01031.obj,Train,1.0,1.0,1.0
D01035.obj,Train,1.0,2.77837287536163e-15,1.350333048086494e-15
D01047.obj,Train,1.0,1.0,1.0
D01055.obj,Train,1.0,1.0,1.0
D01059.obj,Train,1.0,1.0,1.0
D01061.obj,Train,1.0,1.0,1.0
D01064.obj,Train,1.0,3.1392506788371354e-16,1.3456867071264356e-16
D01089.obj,Train,1.0,1.0,1.0
D01094.obj,Train,1.0,1.0,1.0
D01095.obj,Train,1.0,1.0,1.0
D01134.obj,Train,1.0,3.879093438018209e-17,4.90031298275289e-16
D01137.obj,Train,1.0,1.0,1.0
D01147.obj,Train,1.0,1.0,1.0
D01149.obj,Train,1.0,2.6299029729023603e-14,2.3828434276428908e-14
D01163.obj,Train,1.0,6.324762907815872e-16,7.430367052827059e-16
D01180.obj,Train,1.0,1.0,1.0
m1578.obj,Train,1.0,1.0,1.0
m1580.obj,Train,1.0,1.0,1.0
m1581.obj,Train,1.0,3.229136741036005e-16,2.809306363280352e-16
m1582.obj,Train,1.0,1.0,1.0
m1583.obj,Train,1.0,2.5480896776482936e-16,1.7297336857851132e-16
m1584.obj,Train,1.0,2.270315290593187e-14,2.2245053299824583e-14
m1585.obj,Train,1.0,1.0,1.0
m1586.obj,Train,1.0,1.0,1.0
m1587.obj,Train,1.0,1.8930905734534647e-16,1.8930905734534647e-16
m1588.obj,Train,1.0,1.0,1.0
D00096.obj,Tree,1.0,1.0,1.0
D00200.obj,Tree,1.0,6.316236771598242e-16,6.316236771598242e-16
D00221.obj,Tree,1.0,1.0,1.0
D00223.obj,Tree,1.0,1.0,1.0
D00367.obj,Tree,1.0,4.779224123305089e-15,4.668467631659948e-15
D00385.obj,Tree,1.0,5.701003643165753e-16,2.092877961692101e-17
D00393.obj,Tree,1.0,1.5503517728458063e-16,3.3629645008801366e-16
D00439.obj,Tree,1.0,1.0,1.0
D00456.obj,Tree,1.0,1.0,1.0
D00479.obj,Tree,1.0,1.0,1.0
D00533.obj,Tree,1.0,1.0,1.0
D00573.obj,Tree,1.0,1.0,1.0
D00612.obj,Tree,1.0,1.7263081363034607e-14,1.7484358972213807e-14
D00727.obj,Tree,1.0,1.0,1.0
D00765.obj,Tree,1.0,1.0,1.0
D00777.obj,Tree,1.0,1.0,1.0
D00810.obj,Tree,1.0,1.0,1.0
D00834.obj,Tree,1.0,1.3579899918399467e-14,1.3778252916793523e-14
D00911.obj,Tree,1.0,1.7520707107365756e-15,3.080757801855743e-15
D00996.obj,Tree,1.0,2.8715211154873255e-15,4.482605456948081e-15
m1050.obj,Tree,1.0,1.0,1.0
m1062.obj,Tree,1.0,1.0,1.0
m1063.obj,Tree,1.0,3.682852329023256e-15,3.9047447964827204e-15
m1064.obj,Tree,1.0,2.1527528859954297e-15,2.3446737607546023e-15
m1065.obj,Tree,1.0,3.653031911648759e-17,4.989705249799144e-16
m1066.obj,Tree,1.0,1.0,1.0
m1067.obj,Tree,1.0,1.0,1.0
m1068.obj,Tree,1.0,1.0,1.0
m1069.obj,Tree,1.0,1.0,1.0
m1070.obj,Tree,1.0,1.0,1.0
m1071.obj,Tree,1.0,1.0,1.0
m1072.obj,Tree,1.0,1.0,1.0
m1075.obj,Tree,1.0,8.811974097791104e-17,6.200329404704765e-16
m1077.obj,Tree,1.0,1.0,1.0
m1078.obj,Tree,1.0,1.0,1.0
m1079.obj,Tree,1.0,1.0,1.0
m1082.obj,Tree,1.0,1.0,1.0
m1086.obj,Tree,1.0,1.0,1.0
m1089.obj,Tree,1.0,1.0,1.0
m1090.obj,Tree,1.0,1.0,1.0
m1091.obj,Tree,1.0,1.0,1.0
m1092.obj,Tree,1.0,5.250038280035965e-15,7.069110244948382e-15
m1093.obj,Tree,1.0,1.0,1.0
m1095.obj,Tree,1.0,3.3316795268302486e-17,3.3450532847672886e-16
m1096.obj,Tree,1.0,1.0,1.0
m1097.obj,Tree,1.0,1.0,1.0
m1098.obj,Tree,1.0,3.793535789738905e-15,5.1346353116876174e-15
D00002.obj,Truck,1.0,1.0,1.0
D00003.obj,Truck,1.0,1.0,1.0
D00010.obj,Truck,1.0,7.224615841308942e-17,1.0573839509416273e-16
D00029.obj,Truck,1.0,1.4045121164306793e-14,1.5124819410739962e-14
D00047.obj,Truck,1.0,1.0,1.0
D00056.obj,Truck,1.0,1.0,1.0
D00112.obj,Truck,1.0,1.4652625377618103e-15,2.4633132307116573e-16
D00158.obj,Truck,1.0,1.0,1.0
D00241.obj,Truck,1.0,1.8450578519364548e-15,1.6230539024219993e-15
D00287.obj,Truck,1.0,1.0,1.0
D00303.obj,Truck,1.0,1.0,1.0
D00331.obj,Truck,1.0,1.0,1.0
D00406.obj,Truck,1.0,6.279676158535805e-17,4.3218949428155935e-16
D00424.obj,Truck,1.0,1.0,1.0
D00518.obj,Truck,1.0,1.0,1.0
D00804.obj,Truck,1.0,5.679903528613603e-16,6.729948045032174e-16
D00835.obj,Truck,1.0,1.0,1.0
D00926.obj,Truck,1.0,1.0,1.0
D00947.obj,Truck,1.0,5.196493257355895e-16,3.6159330981962564e-16
D00987.obj,Truck,1.0,1.0,1.0
m1570.obj,Truck,1.0,2.1948843166905086e-16,1.54528988210719e-16
m1571.obj,Truck,1.0,1.0,1.0
m1572.obj,Truck,1.0,1.0,1.0
m1573.obj,Truck,1.0,1.9662570540776774e-16,1.2337084706995873e-16
m1574.obj,Truck,1.0,1.0,1.0
m1575.obj,Truck,1.0,1.0,1.0
m1576.obj,Truck,1.0,1.0,1.0
D00055.obj,TruckNonContainer,1.0,4.362323748776005e-17,2.8453363153944993e-18
D00143.obj,TruckNonContainer,1.0,1.3284353188467704e-14,1.1903282687060975e-14
D00148.obj,TruckNonContainer,1.0,1.0,1.0
D00215.obj,TruckNonContainer,1.0,1.0,1.0
D00252.obj,TruckNonContainer,1.0,8.468638290383223e-16,1.2108815363671358e-15
D00266.obj,TruckNonContainer,1.0,1.0,1.0
D00267.obj,TruckNonContainer,1.0,1.0,1.0
D00275.obj,TruckNonContainer,1.0,2.73566999135154e-16,9.933785749778807e-17
D00283.obj,TruckNonContainer,1.0,1.0,1.0
D00353.obj,TruckNonContainer,1.0,1.2539518176332537e-13,1.2922948767116273e-13
D00553.obj,TruckNonContainer,1.0,1.3521746625501227e-16,1.0333465939149791e-16
D00572.obj,TruckNonContainer,1.0,1.0,1.0
D00608.obj,TruckNonContainer,1.0,1.0,1.0
D00619.obj,TruckNonContainer,1.0,5.403072797267281e-15,4.334794821107747e-15
D00699.obj,TruckNonContainer,1.0,1.0,1.0
D00731.obj,TruckNonContainer,1.0,3.8294190701815224e-16,7.484803412780629e-17
D00737.obj,TruckNonContainer,1.0,2.1938025134279768e-16,2.1938025134279768e-16
D00783.obj,TruckNonContainer,1.0,1.0,1.0
D00879.obj,TruckNonContainer,1.0,1.4614766813573923e-16,6.938060035052974e-18
D00943.obj,TruckNonContainer,1.0,8.868784794329135e-17,7.965845571163191e-17
m527.obj,Vase,1.0,1.0,1.0
m528.obj,Vase,1.0,1.0,1.0
m529.obj,Vase,1.0,1.0,1.0
m531.obj,Vase,1.0,1.0,1.0
m532.obj,Vase,1.0,1.0,1.0
m533.obj,Vase,1.0,3.5285484961411904e-16,3.6040446742961786e-16
